domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons,shopify_detected,shopify_confidence,shopify_signals,shopify_detection_error,shopify_review_needed
eatcamp.com,Camp,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/camp,https://www.eatcamp.com/,"Camp is a brand that combines nostalgic flavors with hidden servings of vegetables and essential vitamins from nature. Their non-GMO, organic veggies make it easy to maintain a healthy lifestyle without sacrificing taste.","Camp is a brand that combines nostalgic flavors with hidden servings of vegetables and essential vitamins from nature. Their non-GMO, organic veggies make it easy to maintain a healthy lifestyle without sacrificing taste.",CPG,CPG,high,0,,0,none,,,0
eatdeux.com,Deux,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=6,https://www.dtcetc.com/brand/deux,https://www.eatdeux.com/,"Deux is a health food brand offering vegan, gluten-free snacks that support immunity, skin, and mood. Their cookie doughs and dessert spreads are delicious and nutritious, perfect for guilt-free indulgence.","Deux is a health food brand offering vegan, gluten-free snacks that support immunity, skin, and mood. Their cookie doughs and dessert spreads are delicious and nutritious, perfect for guilt-free indulgence.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatfiid.com,Fiid,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=7,https://www.dtcetc.com/brand/fiid,https://www.eatfiid.com/,"Fiid is the perfect solution for busy health-conscious individuals who want to enjoy delicious plant-based meals without sacrificing convenience or taste. Packed with natural ingredients and veggies, Fiid makes healthy eating easy and accessible.","Fiid is the perfect solution for busy health-conscious individuals who want to enjoy delicious plant-based meals without sacrificing convenience or taste. Packed with natural ingredients and veggies, Fiid makes healthy eating easy and accessible.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatiku.com.au,IKU,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=10,https://www.dtcetc.com/brand/iku,https://eatiku.com.au/,IKU is a plant-based eatery that offers simple macrobiotic meals made from ingredients sourced from nature. Their vegan dishes are perfect for eco-conscious consumers who want to eat well and live well while respecting the planet.,IKU is a plant-based eatery that offers simple macrobiotic meals made from ingredients sourced from nature. Their vegan dishes are perfect for eco-conscious consumers who want to eat well and live well while respecting the planet.,CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatipsa.com,Ipsa,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=10,https://www.dtcetc.com/brand/ipsa,https://eatipsa.com/,"Ipsa offers convenient and delicious frozen meals without sacrificing taste, nutrition, or quality. Their focus on top-quality ingredients and creativity ensures a superb meal any night of the week for even the most discerning foodie.","Ipsa offers convenient and delicious frozen meals without sacrificing taste, nutrition, or quality. Their focus on top-quality ingredients and creativity ensures a superb meal any night of the week for even the most discerning foodie.",CPG,CPG,high,0,,0,none,,,0
eatkyoot.com,Kyoot,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/kyoot,https://www.eatkyoot.com/,"Kyoot is the ultimate indulgence for health-conscious chocolate lovers. Made with only the finest organic ingredients, their Cashew Coffee bar is a guilt-free treat that doesn't compromise on taste.","Kyoot is the ultimate indulgence for health-conscious chocolate lovers. Made with only the finest organic ingredients, their Cashew Coffee bar is a guilt-free treat that doesn't compromise on taste.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatmezcla.com,Mezcla,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=14,https://www.dtcetc.com/brand/mezcla,https://eatmezcla.com/,"Mezcla creates delicious plant-based snacks that power your day while helping you feel grounded. Their bars challenge the monotony of other bland brands with a variety of flavors and are always soy, dairy, and gluten-free. Plus, Mezcla's responsible sourcing policy and profit-sharing agreements support the communities where their ingredients are harvested and fund vital art programs in underserved schools.","Mezcla creates delicious plant-based snacks that power your day while helping you feel grounded. Their bars challenge the monotony of other bland brands with a variety of flavors and are always soy, dairy, and gluten-free. Plus, Mezcla's responsible sourcing policy and profit-sharing agreements support the communities where their ingredients are harvested and fund vital art programs in underserved schools.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatnowadays.com,Nowadays,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=15,https://www.dtcetc.com/brand/nowadays,https://eatnowadays.com/,"Indulge in your favorite treats guilt-free with Nowadays. Their animal-free ingredients prioritize your health and the environment, without sacrificing taste. Shop now for guilt-free indulgence.","Indulge in your favorite treats guilt-free with Nowadays. Their animal-free ingredients prioritize your health and the environment, without sacrificing taste. Shop now for guilt-free indulgence.",CPG,CPG,high,0,,0,none,,"URLError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'eatnowadays.com'. (_ssl.c:1081)",1
eatocco.com,Occo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=15,https://www.dtcetc.com/brand/occo,https://www.eatocco.com/,"Occo offers sustainable, high-quality spices in pre-measured pods for hassle-free cooking. Transparent supply chains ensure exceptional flavors, perfect for culinary adventurers who value convenience and flavor.","Occo offers sustainable, high-quality spices in pre-measured pods for hassle-free cooking. Transparent supply chains ensure exceptional flavors, perfect for culinary adventurers who value convenience and flavor.",CPG,CPG,high,0,,0,none,,,0
eatraize.com,Raize,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/raize,https://www.eatraize.com/,"Indulge in guilt-free sweets with Raize's gluten-free and low-carb cookies. Crafted by an expert pastry chef, these preservative-free treats offer a healthier alternative without compromising on taste.","Indulge in guilt-free sweets with Raize's gluten-free and low-carb cookies. Crafted by an expert pastry chef, these preservative-free treats offer a healthier alternative without compromising on taste.",CPG,CPG,high,0,,0,none,,URLError: [Errno 11001] getaddrinfo failed,1
eatresist.com,Resist,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=17,https://www.dtcetc.com/brand/resist,https://eatresist.com/,"Introducing Resist: a brand founded by women who understand the challenges of hormonal and blood sugar imbalances. Their protein bars offer a convenient and nourishing option for people on the go, while being mindful of the environment. With clean ingredients and a commitment to avoiding endocrine-disrupting chemicals, Resist provides a filling and satisfying snack without compromising on health. Fuel your body and take care of yourself and the planet with Resist.","Introducing Resist: a brand founded by women who understand the challenges of hormonal and blood sugar imbalances. Their protein bars offer a convenient and nourishing option for people on the go, while being mindful of the environment. With clean ingredients and a commitment to avoiding endocrine-disrupting chemicals, Resist provides a filling and satisfying snack without compromising on health. Fuel your body and take care of yourself and the planet with Resist.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatsmallgiants.com,Small Giants,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=19,https://www.dtcetc.com/brand/small-giants,https://eatsmallgiants.com/,Small Giants is a plastic-neutral certified brand that creates outrageously tasty insect-based snacks perfect for planet-positive eaters. They aim to change perceptions of insect consumption and lead the food revolution.,Small Giants is a plastic-neutral certified brand that creates outrageously tasty insect-based snacks perfect for planet-positive eaters. They aim to change perceptions of insect consumption and lead the food revolution.,CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatsurreal.co.uk,Surreal,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=20,https://www.dtcetc.com/brand/surreal,https://eatsurreal.co.uk/,"Surreal is the perfect choice for those seeking a healthy and delicious breakfast option that aligns with their playful and wellness-focused lifestyle. With zero sugar and inventive flavors, Surreal adds a touch of creativity to your morning routine.","Surreal is the perfect choice for those seeking a healthy and delicious breakfast option that aligns with their playful and wellness-focused lifestyle. With zero sugar and inventive flavors, Surreal adds a touch of creativity to your morning routine.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eatyour.coffee,Eat Your Coffee,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=6,https://www.dtcetc.com/brand/eat-your-coffee,https://www.eatyour.coffee/,Eat Your Coffee: Naturally-caffeinated snacks made with ethically-sourced ingredients. Direct-trade coffee beans and real foods provide a delicious and energizing snack. Supporting farming communities and paying fair wages to farmers. Stay energized and fueled throughout the day.,Eat Your Coffee: Naturally-caffeinated snacks made with ethically-sourced ingredients. Direct-trade coffee beans and real foods provide a delicious and energizing snack. Supporting farming communities and paying fair wages to farmers. Stay energized and fueled throughout the day.,CPG,CPG,high,0,,0,none,,HTTPError: 429,1
eaze.com,Eaze,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=6,https://www.dtcetc.com/brand/eaze,https://www.eaze.com,"With Eaze, ordering marijuana is now as easy as ordering pizza and you can have it delivered to your front door. Order flower, vapes, edibles, and joints from the brands with the best reviews and set a delivery time so your high-quality cannabis products are there when you get home.","With Eaze, ordering marijuana is now as easy as ordering pizza and you can have it delivered to your front door. Order flower, vapes, edibles, and joints from the brands with the best reviews and set a delivery time so your high-quality cannabis products are there when you get home.",Wellness,Wellness,high,0,,0,none,,HTTPError: 403,1
eboost.com,EBoost,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=6,https://www.dtcetc.com/brand/eboost,https://www.eboost.com/,"EBoost offers a range of clean and natural products for busy individuals looking to energize and replenish their well-being. With a focus on quality ingredients, EBoost is Non-GMO, gluten and soy-free, and low in sugar.","EBoost offers a range of clean and natural products for busy individuals looking to energize and replenish their well-being. With a focus on quality ingredients, EBoost is Non-GMO, gluten and soy-free, and low in sugar.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
ebth.com,EBTH,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=6,https://www.dtcetc.com/brand/ebth,https://www.ebth.com/,"EBTH is the leading online marketplace in the world for the purchase and sale of extraordinary items that reflect a passion for unique style: from art and antiques to home furnishings, jewelry, fashion accessories, collectibles and more. With over 5,000 products in over 100 categories, EBTH curates an ever-changing assortment of uncommon treasures.","EBTH is the leading online marketplace in the world for the purchase and sale of extraordinary items that reflect a passion for unique style: from art and antiques to home furnishings, jewelry, fashion accessories, collectibles and more. With over 5,000 products in over 100 categories, EBTH curates an ever-changing assortment of uncommon treasures.",Home & Garden,Home & Garden,high,0,,0,none,,,0
