domain,signal_score,signal_trust,signals,high_trust_signals,medium_trust_signals,low_trust_signals,wildcard_dns,wildcard_addresses
crealytics.com,3,high,docs,docs,"","",0,""
creditkarma.com,3,high,api,api,"","",0,""
crosslayerlabs.com,3,high,platform,platform,"","",0,""
crpt.ru,3,high,docs,docs,"","",0,""
cspserver.net,3,high,api,api,"","",0,""
ctmail.com,3,high,api,api,"","",0,""
ctrl-s.io,3,high,auth,auth,"","",0,""
cvs.com,3,high,auth,auth,"","",0,""
cyberwrite.com,3,high,api,api,"","",0,""
cymru.com,3,high,platform,platform,"","",0,""
dagbladet.no,3,high,api,api,"","",0,""
dailymail.co.uk,3,high,api,api,"","",0,""
dallasnews.com,3,high,api,api,"","",0,""
dalyfeds.com,3,high,api,api,"","",0,""
datadog.com,3,high,docs,docs,"","",0,""
datavirtuality.com,3,high,docs,docs,"","",0,""
dattobackup.com,3,high,api,api,"","",0,""
deepintent.com,3,high,developer,developer,"","",0,""
deeprender.ai,3,high,docs,docs,"","",0,""
deliveryhero.com,3,high,developers,developers,"","",0,""
delta.com,3,high,api,api,"","",0,""
depop.com,3,high,api,api,"","",0,""
derstandard.at,3,high,auth,auth,"","",0,""
desync.com,3,high,api,api,"","",0,""
detail.co,3,high,api,api,"","",0,""
detailroi.com,3,high,api,api,"","",0,""
dfn.nl,3,high,api,api,"","",0,""
dhs.gov,3,high,api,api,"","",0,""
digg.com,3,high,docs,docs,"","",0,""
digi24.ro,3,high,api,api,"","",0,""
digitaleseiten.de,3,high,docs,docs,"","",0,""
digitaliron.com,3,high,platform,platform,"","",0,""
directadmin.com,3,high,docs,docs,"","",0,""
discomax.com,3,high,docs,docs,"","",0,""
discovery.com,3,high,api,api,"","",0,""
dish.com,3,high,api,api,"","",0,""
divar.ir,3,high,api,api,"","",0,""
djust.io,3,high,api,api,"","",0,""
dlsite.com,3,high,auth,auth,"","",0,""
dmca.com,3,high,api,api,"","",0,""
dmcdn.net,3,high,api,api,"","",0,""
dmm.co.jp,3,high,platform,platform,"","",0,""
dns-shop.ru,3,high,api,api,"","",0,""
dns.com,3,high,api,api,"","",0,""
dol.gov,3,high,api,api,"","",0,""
dondominio.com,3,high,docs,docs,"","",0,""
douyin.com,3,high,developer,developer,"","",0,""
dreamstime.com,3,high,api,api,"","",0,""
dronamics.com,3,high,api,api,"","",0,""
dropbox-dns.com,3,high,api,api,"","",0,""
dropboxapi.com,3,high,api,api,"","",0,""
drweb.com,3,high,docs,docs,"","",0,""
duckduckgo.com,3,high,api,api,"","",0,""
dv.tech,3,high,api,api,"","",0,""
dw.com,3,high,api,api,"","",0,""
dynamics.com,3,high,docs,docs,"","",0,""
dyndns.tv,3,high,api,api,"","",0,""
dynect.net,3,high,api,api,"","",0,""
dynu.com,3,high,api,api,"","",0,""
e-fellows.net,3,high,auth,auth,"","",0,""
e-hentai.org,3,high,api,api,"","",0,""
earthlink.net,3,high,api,api,"","",0,""
easybrain.com,3,high,api,api,"","",0,""
easyjet.com,3,high,api,api,"","",0,""
eatfirst.com,3,high,docs,docs,"","",0,""
eatingwell.com,3,high,auth,auth,"","",0,""
ec-lyon.fr,3,high,auth,auth,"","",0,""
ed.ac.uk,3,high,api,api,"","",0,""
eia.gov,3,high,api,api,"","",0,""
elastic-cloud.com,3,high,api,api,"","",0,""
elasticbeanstalk.com,3,high,docs,docs,"","",0,""
elconfidencial.com,3,high,api,api,"","",0,""
elcorteingles.es,3,high,api,api,"","",0,""
eldiario.es,3,high,auth,auth,"","",0,""
elespanol.com,3,high,auth,auth,"","",0,""
eleven-labs.com,3,high,api,api,"","",0,""
emojipedia.org,3,high,api,api,"","",0,""
emteria.com,3,high,api,api,"","",0,""
engadget.com,3,high,docs,docs,"","",0,""
enlightenment.org,3,high,docs,docs,"","",0,""
eonline.com,3,high,api,api,"","",0,""
epicgames.dev,3,high,api,api,"","",0,""
espncricinfo.com,3,high,api,api,"","",0,""
eufylife.com,3,high,api,api,"","",0,""
eum-appdynamics.com,3,high,api,api,"","",0,""
eunice.ai,3,high,api,api,"","",0,""
everydayhealth.com,3,high,api,api,"","",0,""
ew.com,3,high,auth,auth,"","",0,""
exa.finance,3,high,docs,docs,"","",0,""
exelonix.com,3,high,api,api,"","",0,""
express.co.uk,3,high,api,api,"","",0,""
expressvpn.com,3,high,auth,auth,"","",0,""
ey.com,3,high,docs,docs,"","",0,""
eyeo.com,3,high,developers,developers,"","",0,""
ezra.com,3,high,api,api,"","",0,""
ezviz7.com,3,high,api,api,"","",0,""
f5.com,3,high,api,api,"","",0,""
facemojikeyboard.com,3,high,api,api,"","",0,""
faphouse.com,3,high,api,api,"","",0,""
farfetch.com,3,high,docs,docs,"","",0,""
fast.com,3,high,api,api,"","",0,""
fazenda.gov.br,3,high,console,console,"","",0,""
fbcdn.net,3,high,api,api,"","",0,""
fbi.gov,3,high,api,api,"","",0,""
feast.dev,3,high,docs,docs,"","",0,""
feedburner.com,3,high,api,api,"","",0,""
felmo.de,3,high,api,api,"","",0,""
finam.ru,3,high,api,api,"","",0,""
finanzen.net,3,high,api,api,"","",0,""
findagrave.com,3,high,api,api,"","",0,""
findlaw.com,3,high,auth,auth,"","",0,""
finres.org,3,high,api,api,"","",0,""
firsty.app,3,high,developers,developers,"","",0,""
fishbrain.com,3,high,api,api,"","",0,""
flagcat.studio,3,high,api,api,"","",0,""
flaticon.com,3,high,api,api,"","",0,""
flickr.com,3,high,api,api,"","",0,""
fliphtml5.com,3,high,api,api,"","",0,""
flipkart.com,3,high,auth,auth,"","",0,""
flyskyflow.com,3,high,api,api,"","",0,""
fmkorea.com,3,high,auth,auth,"","",0,""
fnac.com,3,high,api,api,"","",0,""
focus.de,3,high,api,api,"","",0,""
foodnetwork.com,3,high,api,api,"","",0,""
forbes.com,3,high,auth,auth,"","",0,""
ford.com,3,high,developer,developer,"","",0,""
formula1.com,3,high,api,api,"","",0,""
fortnite.com,3,high,api,api,"","",0,""
foxbusiness.com,3,high,api,api,"","",0,""
foxsports.com,3,high,api,api,"","",0,""
fraugster.com,3,high,docs,docs,"","",0,""
freebsd.org,3,high,docs,docs,"","",0,""
ftc.gov,3,high,api,api,"","",0,""
funanga.com,3,high,docs,docs,"","",0,""
functionhealth.com,3,high,auth,auth,"","",0,""
gabi.com,3,high,api,api,"","",0,""
gallup.com,3,high,api,api,"","",0,""
game8.jp,3,high,platform,platform,"","",0,""
gamestop.com,3,high,api,api,"","",0,""
gazprombank.ru,3,high,api,api,"","",0,""
gboxlab.com,3,high,api,api,"","",0,""
genow.ai,3,high,docs,docs,"","",0,""
geocomply.com,3,high,auth,auth,"","",0,""
getagent.co.uk,3,high,api,api,"","",0,""
getflip.com,3,high,auth,auth,"","",0,""
getirongrid.com,3,high,platform,platform,"","",0,""
getmundi.app,3,high,api,api,"","",0,""
getrevox.com,3,high,docs,docs,"","",0,""
gfx.ms,3,high,auth,auth,"","",0,""
gihc.net,3,high,auth,auth,"","",0,""
gismeteo.ru,3,high,api,api,"","",0,""
gitdot.io,3,high,api,api,"","",0,""
gitee.com,3,high,api,api,"","",0,""
githubcopilot.com,3,high,api,api,"","",0,""
gitv.tv,3,high,api,api,"","",0,""
gladly.com,3,high,developer,developer,"","",0,""
glanceapis.com,3,high,api,api,"","",0,""
glassdoor.com,3,high,api,api,"","",0,""
globalnews.ca,3,high,docs,docs,"","",0,""
globenewswire.com,3,high,api,api,"","",0,""
gmu.edu,3,high,auth,auth,"","",0,""
gob.mx,3,high,api,api,"","",0,""
gofile.io,3,high,api,api,"","",0,""
goodreads.com,3,high,api,api,"","",0,""
googletagservices.com,3,high,console,console,"","",0,""
goopti.com,3,high,api,api,"","",0,""
gov.uk,3,high,api,api,"","",0,""
gpcloudservice.com,3,high,api,api,"","",0,""
graswald3d.com,3,high,auth,auth,"","",0,""
graylog.org,3,high,docs,docs,"","",0,""
gronda.eu,3,high,api,api,"","",0,""
grover.com,3,high,api,api,"","",0,""
grubmarket.com,3,high,auth,auth,"","",0,""
guardingvision.com,3,high,api,api,"","",0,""
h2o.ai,3,high,docs,docs,"","",0,""
handshake.com,3,high,api,api,"","",0,""
happy.co,3,high,developer,developer,"","",0,""
happymh.com,3,high,api,api,"","",0,""
hasznaltauto.hu,3,high,api,api,"","",0,""
hbomax.com,3,high,auth,auth,"","",0,""
health.mil,3,high,auth,auth,"","",0,""
healthline.com,3,high,console,console,"","",0,""
heise.de,3,high,api,api,"","",0,""
hellofresh.com,3,high,console,console,"","",0,""
hgtv.com,3,high,api,api,"","",0,""
hhs.gov,3,high,api,api,"","",0,""
hianime.to,3,high,api,api,"","",0,""
hichina.com,3,high,api,api,"","",0,""
hicloudcam.com,3,high,api,api,"","",0,""
hik-connect.com,3,high,api,api,"","",0,""
hilton.com,3,high,api,api,"","",0,""
hindustantimes.com,3,high,api,api,"","",0,""
hisavana.com,3,high,api,api,"","",0,""
history.com,3,high,auth,auth,"","",0,""
hiyaapi.com,3,high,api,api,"","",0,""
hollywoodreporter.com,3,high,api,api,"","",0,""
home24.de,3,high,api,api,"","",0,""
homes.com,3,high,auth,auth,"","",0,""
honeylove.com,3,high,api,api,"","",0,""
honor.com,3,high,developer,developer,"","",0,""
hotels.com,3,high,auth,auth,"","",0,""
hotjar.io,3,high,api,api,"","",0,""
house.gov,3,high,docs,docs,"","",0,""
hsforms.com,3,high,api,api,"","",0,""
hubblehq.com,3,high,api,api,"","",0,""
huffpost.com,3,high,auth,auth,"","",0,""
humanity.health,3,high,api,api,"","",0,""
humoruniv.com,3,high,api,api,"","",0,""
hurriyet.com.tr,3,high,api,api,"","",0,""
hyatt.com,3,high,api,api,"","",0,""
hyprmx.com,3,high,docs,docs,"","",0,""
iau.ir,3,high,api,api,"","",0,""
icloud.com.cn,3,high,developer,developer,"","",0,""
id5-sync.com,3,high,api,api,"","",0,""
identrust.com,3,high,api,api,"","",0,""
iea.org,3,high,api,api,"","",0,""
iheart.com,3,high,api,api,"","",0,""
ikarem.io,3,high,docs,docs,"","",0,""
imagefap.com,3,high,auth,auth,"","",0,""
imageshack.com,3,high,api,api,"","",0,""
imageshack.us,3,high,api,api,"","",0,""
imf.org,3,high,api,api,"","",0,""
immowelt.de,3,high,api,api,"","",0,""
imolive.tv,3,high,auth,auth,"","",0,""
incidentfox.ai,3,high,docs,docs,"","",0,""
index.hr,3,high,auth,auth,"","",0,""
index.hu,3,high,api,api,"","",0,""
indiana.edu,3,high,platform,platform,"","",0,""
indiatoday.in,3,high,auth,auth,"","",0,""
industrial-technology-and-witchcraft.com,3,high,api,api,"","",0,""
inkuai.com,3,high,api,api,"","",0,""
inleed.net,3,high,docs,docs,"","",0,""
inovia.bio,3,high,platform,platform,"","",0,""
inps.it,3,high,api,api,"","",0,""
instructables.com,3,high,api,api,"","",0,""
invesdor.com,3,high,api,api,"","",0,""
investing.com,3,high,api,api,"","",0,""
iodynamics.de,3,high,auth,auth,"","",0,""
ip.sb,3,high,api,api,"","",0,""
ipify.org,3,high,api,api,"","",0,""
ipinfo.io,3,high,api,api,"","",0,""
iponweb.net,3,high,docs,docs,"","",0,""
iq.com,3,high,api,api,"","",0,""
irubis.com,3,high,docs,docs,"","",0,""
isc.org,3,high,docs,docs,"","",0,""
ispconfig.org,3,high,docs,docs,"","",0,""
itchpet.com,3,high,api,api,"","",0,""
itsupport247.net,3,high,api,api,"","",0,""
itu.int,3,high,auth,auth,"","",0,""
ixbt.com,3,high,auth,auth,"","",0,""
iyzico.com,3,high,docs,docs,"","",0,""
joinfleek.com,3,high,api,api,"","",0,""
joinhoney.com,3,high,docs,docs,"","",0,""
joinstepladder.com,3,high,api,api,"","",0,""
jstor.org,3,high,docs,docs,"","",0,""
justwatch.com,3,high,api,api,"","",0,""
jutarnji.hr,3,high,api,api,"","",0,""
jw.org,3,high,docs,docs,"","",0,""
kaggle.com,3,high,api,api,"","",0,""
kaiserpermanente.org,3,high,api,api,"","",0,""
kaspersky-labs.com,3,high,docs,docs,"","",0,""
kaspi.kz,3,high,auth,auth,"","",0,""
keenetic.io,3,high,auth,auth,"","",0,""
kernel.org,3,high,docs,docs,"","",0,""
keydisk.ru,3,high,auth,auth,"","",0,""
kicker.de,3,high,api,api,"","",0,""
kingsgroupgames.com,3,high,developer,developer,"","",0,""
kinnser.net,3,high,api,api,"","",0,""
kiwigrid.com,3,high,auth,auth,"","",0,""
klarna.net,3,high,docs,docs,"","",0,""
klima.com,3,high,api,api,"","",0,""
kooora.com,3,high,auth,auth,"","",0,""
kpmg.com,3,high,developers,developers,"","",0,""
krone.at,3,high,api,api,"","",0,""
kwai-pro.com,3,high,api,api,"","",0,""
kwaipros.com,3,high,api,api,"","",0,""
ladepeche.fr,3,high,api,api,"","",0,""
ladies.de,3,high,api,api,"","",0,""
lanch.com,3,high,api,api,"","",0,""
latamairlines.com,3,high,auth,auth,"","",0,""
launchpad.net,3,high,api,api,"","",0,""
lausd.net,3,high,api,api,"","",0,""
lazada.co.id,3,high,api,api,"","",0,""
lazada.com.ph,3,high,api,api,"","",0,""
lazada.sg,3,high,api,api,"","",0,""
legislation.gov.uk,3,high,auth,auth,"","",0,""
lemonde.fr,3,high,api,api,"","",0,""
lenta.ru,3,high,api,api,"","",0,""
lepoint.fr,3,high,api,api,"","",0,""
leroymerlin.es,3,high,auth,auth,"","",0,""
lesechos.fr,3,high,api,api,"","",0,""
lfstrm.tv,3,high,docs,docs,"","",0,""
lg.com,3,high,api,api,"","",0,""
lge.com,3,high,developer,developer,"","",0,""
likee.video,3,high,api,api,"","",0,""
likeevideo.ru,3,high,api,api,"","",0,""
line-scdn.net,3,high,developers,developers,"","",0,""
linkssp.ru,3,high,api,api,"","",0,""
linksynergy.com,3,high,api,api,"","",0,""
liteapks.com,3,high,auth,auth,"","",0,""
litnet.com,3,high,api,api,"","",0,""
llamarpc.com,3,high,api,api,"","",0,""
logical.io,3,high,docs,docs,"","",0,""
logitech.io,3,high,api,api,"","",0,""
louisvuitton.com,3,high,api,api,"","",0,""
lse.ac.uk,3,high,auth,auth,"","",0,""
lsfilter.com,3,high,api,api,"","",0,""
luko.eu,3,high,developer,developer,"","",0,""
lunalabs.io,3,high,docs,docs,"","",0,""
lww.com,3,high,api,api,"","",0,""
macrumors.com,3,high,api,api,"","",0,""
magnit.ru,3,high,docs,docs,"","",0,""
mainichi.jp,3,high,api,api,"","",0,""
makemytrip.com,3,high,api,api,"","",0,""
man7.org,3,high,docs,docs,"","",0,""
mango.com,3,high,api,api,"","",0,""
maqsad.io,3,high,api,api,"","",0,""
marinetraffic.com,3,high,auth,auth,"","",0,""
marketwatch.com,3,high,api,api,"","",0,""
marksandspencer.com,3,high,api,api,"","",0,""
marleyspoon.com,3,high,api,api,"","",0,""
marphezis.com,3,high,api,api,"","",0,""
marthastewart.com,3,high,auth,auth,"","",0,""
mashable.com,3,high,developer,developer,"","",0,""
maticooads.com,3,high,api,api,"","",0,""
max.com,3,high,auth,auth,"","",0,""
max.ru,3,high,api,api,"","",0,""
maxesads.com,3,high,api,api,"","",0,""
mayoclinic.org,3,high,platform,platform,"","",0,""
me.com,3,high,auth,auth,"","",0,""
mechacomic.jp,3,high,api,api,"","",0,""
mediaire.de,3,high,api,api,"","",0,""
mediaset.it,3,high,api,api,"","",0,""
mediawiki.org,3,high,docs,docs,"","",0,""
medicalnewstoday.com,3,high,api,api,"","",0,""
medusajs.com,3,high,docs,docs,"","",0,""
mega.nz,3,high,docs,docs,"","",0,""
megaleo.com,3,high,console,console,"","",0,""
meinprospekt.de,3,high,api,api,"","",0,""
memcached.org,3,high,docs,docs,"","",0,""
memories.ai,3,high,api,api,"","",0,""
mercadopago.com.br,3,high,auth,auth,"","",0,""
merriam-webster.com,3,high,api,api,"","",0,""
metro.co.uk,3,high,api,api,"","",0,""
mgts.ru,3,high,auth,auth,"","",0,""
microsoftonline.com,3,high,auth,auth,"","",0,""
midas.app,3,high,docs,docs,"","",0,""
mindsdb.com,3,high,docs,docs,"","",0,""
minodes.com,3,high,auth,auth,"","",0,""
mintegral.com,3,high,api,api,"","",0,""
mintegral.net,3,high,api,api,"","",0,""
missionbarns.com,3,high,docs,docs,"","",0,""
mobilityware.com,3,high,docs,docs,"","",0,""
mobiuspace.net,3,high,console,console,"","",0,""
mojang.com,3,high,api,api,"","",0,""
molecule.to,3,high,docs,docs,"","",0,""
moloco.com,3,high,api,api,"","",0,""
moneycontrol.com,3,high,api,api,"","",0,""
moodle.org,3,high,docs,docs,"","",0,""
moovitapp.com,3,high,api,api,"","",0,""
more.science,3,high,api,api,"","",0,""
mossfast.com,3,high,api,api,"","",0,""
mosspf.com,3,high,api,api,"","",0,""
mosspf.net,3,high,api,api,"","",0,""
mossru.com,3,high,api,api,"","",0,""
mossturbo.com,3,high,api,api,"","",0,""
msdn.com,3,high,api,api,"","",0,""
msnbc.com,3,high,docs,docs,"","",0,""
mullvad.net,3,high,api,api,"","",0,""
mwbsys.com,3,high,auth,auth,"","",0,""
my-hammer.de,3,high,api,api,"","",0,""
my.com,3,high,auth,auth,"","",0,""
mybuilder.com,3,high,api,api,"","",0,""
mycdn.me,3,high,api,api,"","",0,""
myclubs.com,3,high,api,api,"","",0,""
mydlink.com,3,high,api,api,"","",0,""
mydramawave.com,3,high,api,api,"","",0,""
myfritz.net,3,high,api,api,"","",0,""
myhostadmin.net,3,high,api,api,"","",0,""
myhuaweicloud.com,3,high,developer,developer,"","",0,""
mynet.com,3,high,api,api,"","",0,""
myqcloud.com,3,high,docs,docs,"","",0,""
mythad.com,3,high,api,api,"","",0,""
nag.ru,3,high,auth,auth,"","",0,""
nationalarchives.gov.uk,3,high,auth,auth,"","",0,""
nbcnews.com,3,high,api,api,"","",0,""
nbcsports.com,3,high,api,api,"","",0,""
nber.org,3,high,api,api,"","",0,""
ndtv.com,3,high,auth,auth,"","",0,""
nejm.org,3,high,api,api,"","",0,""
neotiv.com,3,high,api,api,"","",0,""
nespresso.com,3,high,api,api,"","",0,""
netflix.net,3,high,console,console,"","",0,""
netkeiba.com,3,high,auth,auth,"","",0,""
netshoes.com.br,3,high,developers,developers,"","",0,""
neuralconcept.com,3,high,docs,docs,"","",0,""
nextdns.io,3,high,api,api,"","",0,""
nginx.com,3,high,docs,docs,"","",0,""
nhk.or.jp,3,high,api,api,"","",0,""
nhl.com,3,high,auth,auth,"","",0,""
nianticlabs.com,3,high,developers,developers,"","",0,""
nic.fr,3,high,api,api,"","",0,""
nic.ru,3,high,api,api,"","",0,""
nih.gov,3,high,auth,auth,"","",0,""
nike.com,3,high,api,api,"","",0,""
nimbuzz.com,3,high,api,api,"","",0,""
nintendo.com,3,high,developer,developer,"","",0,""
nist.gov,3,high,auth,auth,"","",0,""
njuskalo.hr,3,high,developers,developers,"","",0,""
no-ip.com,3,high,api,api,"","",0,""
nobelprize.org,3,high,api,api,"","",0,""
node.energy,3,high,api,api,"","",0,""
nordigen.com,3,high,auth,auth,"","",0,""
nordstrom.com,3,high,api,api,"","",0,""
novell.com,3,high,api,api,"","",0,""
novinky.cz,3,high,api,api,"","",0,""
nsf.gov,3,high,api,api,"","",0,""
nsone.net,3,high,api,api,"","",0,""
nsw.gov.au,3,high,api,api,"","",0,""
ntt.net,3,high,docs,docs,"","",0,""
nu.nl,3,high,api,api,"","",0,""
nyc.gov,3,high,api,api,"","",0,""
oddspark.com,3,high,auth,auth,"","",0,""
oecd.org,3,high,api,api,"","",0,""
ogury.io,3,high,docs,docs,"","",0,""
ohmy.bid,3,high,console,console,"","",0,""
okcdn.ru,3,high,api,api,"","",0,""
onegg.site,3,high,api,api,"","",0,""
oneme.ru,3,high,api,api,"","",0,""
onitbank.com,3,high,api,api,"","",0,""
onlinetours.ru,3,high,docs,docs,"","",0,""
ontruck.com,3,high,api,api,"","",0,""
opensource.org,3,high,api,api,"","",0,""
openstreetmap.org,3,high,api,api,"","",0,""
openweathermap.org,3,high,api,api,"","",0,""
oppomobile.com,3,high,developers,developers,"","",0,""
oraclecloud.com,3,high,console,console,"","",0,""
otto.de,3,high,api,api,"","",0,""
otzovik.com,3,high,api,api,"","",0,""
ourworldindata.org,3,high,api,api,"","",0,""
ow.ly,3,high,api,api,"","",0,""
owasp.org,3,high,docs,docs,"","",0,""
pandasecurity.com,3,high,auth,auth,"","",0,""
pandora.com,3,high,developer,developer,"","",0,""
parivahan.gov.in,3,high,api,api,"","",0,""
parrot-flow.com,3,high,api,api,"","",0,""
pavietnam.vn,3,high,api,api,"","",0,""
payever.de,3,high,api,api,"","",0,""
paysponge.com,3,high,api,api,"","",0,""
pbxai.com,3,high,api,api,"","",0,""
pcmag.com,3,high,platform,platform,"","",0,""
permutive.app,3,high,api,api,"","",0,""
phys.org,3,high,api,api,"","",0,""
pippio.com,3,high,docs,docs,"","",0,""
pku.edu.cn,3,high,auth,auth,"","",0,""
planoly.com,3,high,api,api,"","",0,""
playfamily.ru,3,high,auth,auth,"","",0,""
playrix.com,3,high,docs,docs,"","",0,""
plesk.com,3,high,docs,docs,"","",0,""
plex.bz,3,high,developer,developer,"","",0,""
plista.com,3,high,api,api,"","",0,""
plos.org,3,high,api,api,"","",0,""
pluto.tv,3,high,api,api,"","",0,""
pornhub.com,3,high,api,api,"","",0,""
powerplatform.com,3,high,api,api,"","",0,""
pp.ru,3,high,api,api,"","",0,""
ppomppu.co.kr,3,high,api,api,"","",0,""
premierleague.com,3,high,api,api,"","",0,""
presage.io,3,high,docs,docs,"","",0,""
preventicus.com,3,high,api,api,"","",0,""
priceline.com,3,high,api,api,"","",0,""
princeton.edu,3,high,api,api,"","",0,""
prismaaccess.com,3,high,api,api,"","",0,""
privacymanager.io,3,high,api,api,"","",0,""
producthunt.com,3,high,api,api,"","",0,""
profi.ru,3,high,api,api,"","",0,""
programme-tv.net,3,high,api,api,"","",0,""
property24.com,3,high,api,api,"","",0,""
propertypartner.co,3,high,api,api,"","",0,""
propublica.org,3,high,api,api,"","",0,""
protent.ai,3,high,console,console,"","",0,""
proximic.com,3,high,auth,auth,"","",0,""
pscp.tv,3,high,api,api,"","",0,""
psychologytoday.com,3,high,docs,docs,"","",0,""
pub.network,3,high,api,api,"","",0,""
publi24.ro,3,high,api,api,"","",0,""
pushy.io,3,high,api,api,"","",0,""
pypi.org,3,high,docs,docs,"","",0,""
pyrus.com,3,high,api,api,"","",0,""
qdrant.tech,3,high,api,api,"","",0,""
quobyte.com,3,high,docs,docs,"","",0,""
qwest.net,3,high,console,console,"","",0,""
r01.ru,3,high,api,api,"","",0,""
rackspace.net,3,high,platform,platform,"","",0,""
railyatri.in,3,high,api,api,"","",0,""
ralo.com,3,high,auth,auth,"","",0,""
ray.io,3,high,docs,docs,"","",0,""
rayon.design,3,high,docs,docs,"","",0,""
ready2order.com,3,high,api,api,"","",0,""
realestate.com.au,3,high,api,api,"","",0,""
realitydefender.com,3,high,docs,docs,"","",0,""
realme.com,3,high,api,api,"","",0,""
receeve.com,3,high,api,api,"","",0,""
redtube.com,3,high,api,api,"","",0,""
remove.bg,3,high,api,api,"","",0,""
reolink.com,3,high,api,api,"","",0,""
repubblica.it,3,high,api,api,"","",0,""
researchgate.net,3,high,docs,docs,"","",0,""
resistant.ai,3,high,developers,developers,"","",0,""
resourcly.earth,3,high,api,api,"","",0,""
restabilise.com,3,high,api,api,"","",0,""
rhizomeai.com,3,high,docs,docs,"","",0,""
rian.ru,3,high,auth,auth,"","",0,""
rightmove.co.uk,3,high,api,api,"","",0,""
rj.link,3,high,api,api,"","",0,""
rlcdn.com,3,high,api,api,"","",0,""
roadsurfer.com,3,high,api,api,"","",0,""
rogers.com,3,high,api,api,"","",0,""
rollingstone.com,3,high,auth,auth,"","",0,""
rome2rio.com,3,high,api,api,"","",0,""
rottentomatoes.com,3,high,auth,auth,"","",0,""
rqmob.com,3,high,api,api,"","",0,""
rsasecurity.com,3,high,auth,auth,"","",0,""
rspamd.com,3,high,docs,docs,"","",0,""
rte.ie,3,high,api,api,"","",0,""
rtve.es,3,high,api,api,"","",0,""
rule34.xxx,3,high,api,api,"","",0,""
runcanary.ai,3,high,api,api,"","",0,""
rustdesk.com,3,high,api,api,"","",0,""
sablebio.com,3,high,auth,auth,"","",0,""
salonboard.com,3,high,api,api,"","",0,""
samokat.ru,3,high,api,api,"","",0,""
samplicio.us,3,high,api,api,"","",0,""
samsungapps.com,3,high,api,api,"","",0,""
samsungconsent.com,3,high,api,api,"","",0,""
samsungpositioning.com,3,high,api,api,"","",0,""
samsungqbe.com,3,high,auth,auth,"","",0,""
sardinasystems.com,3,high,docs,docs,"","",0,""
sberbank-tele.com,3,high,api,api,"","",0,""
sciencemag.org,3,high,api,api,"","",0,""
scopis.com,3,high,api,api,"","",0,""
scopus.com,3,high,api,api,"","",0,""
se.com,3,high,api,api,"","",0,""
seafair.io,3,high,api,api,"","",0,""
seagate.com,3,high,api,api,"","",0,""
seedtag.com,3,high,docs,docs,"","",0,""
seek.com.au,3,high,api,api,"","",0,""
segment.io,3,high,api,api,"","",0,""
seldon.io,3,high,docs,docs,"","",0,""
sensestreet.com,3,high,docs,docs,"","",0,""
serasa.com.br,3,high,api,api,"","",0,""
servidoresdns.net,3,high,api,api,"","",0,""
serviporno.com,3,high,api,api,"","",0,""
seznam.cz,3,high,developers,developers,"","",0,""
sgsnssdk.com,3,high,developer,developer,"","",0,""
shopee.co.id,3,high,api,api,"","",0,""
shopee.co.th,3,high,api,api,"","",0,""
shopee.com.br,3,high,api,api,"","",0,""
shopee.com.my,3,high,api,api,"","",0,""
shopee.ph,3,high,api,api,"","",0,""
shopee.sg,3,high,api,api,"","",0,""
shopee.tw,3,high,api,api,"","",0,""
shopee.vn,3,high,api,api,"","",0,""
shopifycloud.com,3,high,docs,docs,"","",0,""
si.com,3,high,auth,auth,"","",0,""
signalr.net,3,high,docs,docs,"","",0,""
simply.com,3,high,api,api,"","",0,""
siriusxm.com,3,high,api,api,"","",0,""
siteground.biz,3,high,api,api,"","",0,""
sitescout.com,3,high,api,api,"","",0,""
skinuvita.de,3,high,docs,docs,"","",0,""
skoove.com,3,high,api,api,"","",0,""
sky.com,3,high,developer,developer,"","",0,""
skype.com,3,high,api,api,"","",0,""
slack-edge.com,3,high,platform,platform,"","",0,""
sliide.cloud,3,high,docs,docs,"","",0,""
smadex.com,3,high,docs,docs,"","",0,""
smartasset.com,3,high,docs,docs,"","",0,""
smatalk.com,3,high,api,api,"","",0,""
smithsonianmag.com,3,high,auth,auth,"","",0,""
snapkit.com,3,high,api,api,"","",0,""
snaptik.app,3,high,api,api,"","",0,""
snssdk.com,3,high,api,api,"","",0,""
solvo.ai,3,high,api,api,"","",0,""
sonarly.com,3,high,docs,docs,"","",0,""
sonarqube.org,3,high,docs,docs,"","",0,""
sophosupd.com,3,high,docs,docs,"","",0,""
source.dev,3,high,docs,docs,"","",0,""
southernliving.com,3,high,auth,auth,"","",0,""
sovity.de,3,high,docs,docs,"","",0,""
spacegoats.io,3,high,api,api,"","",0,""
spaggiari.eu,3,high,api,api,"","",0,""
sparteo.com,3,high,docs,docs,"","",0,""
spectrum.net,3,high,api,api,"","",0,""
spglobal.com,3,high,developer,developer,"","",0,""
spoonflower.com,3,high,docs,docs,"","",0,""
spotpay.ai,3,high,api,api,"","",0,""
srf.ch,3,high,api,api,"","",0,""
ssl.com,3,high,api,api,"","",0,""
sspnet.tech,3,high,docs,docs,"","",0,""
stackoverflow.com,3,high,api,api,"","",0,""
starlink.com,3,high,api,api,"","",0,""
starmakerstudios.com,3,high,api,api,"","",0,""
startappservice.com,3,high,api,api,"","",0,""
startpinch.com,3,high,api,api,"","",0,""
statcounter.com,3,high,api,api,"","",0,""
statista.com,3,high,api,api,"","",0,""
steaminventoryhelper.com,3,high,api,api,"","",0,""
stern.de,3,high,api,api,"","",0,""
