domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
baggu.com,BAGGU,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baggu,https://baggu.com,"BAGGU is a United States-based ecofriendly apparel retailer that sells unisex Bags. BAGGU makes everyday bags that make life easier and fit with your daily routines. Their products have long, useful lives meant to be reusable and functional.","BAGGU is a United States-based ecofriendly apparel retailer that sells unisex Bags. BAGGU makes everyday bags that make life easier and fit with your daily routines. Their products have long, useful lives meant to be reusable and functional.",Apparel,Apparel,high,0,
bagliora.com,BAGLIORA,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bagliora,https://www.bagliora.com/,"Introducing BAGLIORA, the Clean Beauty brand that prioritizes natural ingredients and sustainability. With over 95% natural content and a commitment to reducing emissions, BAGLIORA offers effective skincare that aligns with your values.","Introducing BAGLIORA, the Clean Beauty brand that prioritizes natural ingredients and sustainability. With over 95% natural content and a commitment to reducing emissions, BAGLIORA offers effective skincare that aligns with your values.",Beauty,Beauty,high,0,
balls.co,Balls Trimmer,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/balls-trimmer,https://balls.co,"Balls, a family-owned brand, has revolutionized men's grooming with their ceramic anti-nick blades and SackSafe guard trimmer. Their line of lotions and washes enhance the experience, and their 24/7 customer support team is always available. Join Balls in breaking the taboo around men's grooming.","Balls, a family-owned brand, has revolutionized men's grooming with their ceramic anti-nick blades and SackSafe guard trimmer. Their line of lotions and washes enhance the experience, and their 24/7 customer support team is always available. Join Balls in breaking the taboo around men's grooming.",Beauty,Beauty,high,0,
ballwash.com,Ballsy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/ballsy,https://ballwash.com/,"Ballsy is the ultimate men's grooming brand for health-conscious guys who want to feel confident and refreshed. Their natural body wash, Ballwash, is designed to draw out toxins and leave skin feeling clean and revitalized. With a commitment to quality and customer satisfaction, Ballsy is the perfect choice for men who prioritize self-care.","Ballsy is the ultimate men's grooming brand for health-conscious guys who want to feel confident and refreshed. Their natural body wash, Ballwash, is designed to draw out toxins and leave skin feeling clean and revitalized. With a commitment to quality and customer satisfaction, Ballsy is the perfect choice for men who prioritize self-care.",Wellness,Wellness,high,0,
balooliving.com,Baloo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/baloo,https://balooliving.com,"Baloo's luxury weighted blanket is a must-have for those seeking natural stress relief. Made with non-toxic materials and eco-friendly packaging, it soothes the nervous system and promotes better sleep.","Baloo's luxury weighted blanket is a must-have for those seeking natural stress relief. Made with non-toxic materials and eco-friendly packaging, it soothes the nervous system and promotes better sleep.",Home & Garden,Home & Garden,high,0,
bandier.com,Bandier,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bandier,https://www.bandier.com/,"Bandier is a fashion and fitness brand founded in 2014 by Jennifer Bandier. The brand was created in response to the lack of a convenient, one-stop destination for high-quality activewear and after-workout clothing. What began as a single store in Southampton, New York quickly grew into a powerful point of connection, and Jennifer Bandier began building a community of women at the heart of the brand. Bandier is known for its combination of high style and high performance, offering a range of fashionable and functional clothing and accessories for women.","Bandier is a fashion and fitness brand founded in 2014 by Jennifer Bandier. The brand was created in response to the lack of a convenient, one-stop destination for high-quality activewear and after-workout clothing. What began as a single store in Southampton, New York quickly grew into a powerful point of connection, and Jennifer Bandier began building a community of women at the heart of the brand. Bandier is known for its combination of high style and high performance, offering a range of fashionable and functional clothing and accessories for women.",Apparel,Apparel,high,0,
bandolierstyle.com,Bandolier,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bandolier,https://bandolierstyle.com,"Bandolier is a United States-based trendy apparel retailer that sells unisex Bags_Briefcases. Bandolier phone cases transform your phone into a piece of wearable technology in a stylish way. Each Bandolier has two slots that fit your cards and cash, offering an alleviating alternative to handbags.","Bandolier is a United States-based trendy apparel retailer that sells unisex Bags_Briefcases. Bandolier phone cases transform your phone into a piece of wearable technology in a stylish way. Each Bandolier has two slots that fit your cards and cash, offering an alleviating alternative to handbags.",Apparel,Apparel,high,0,
banksjournal.com,Banks Journal,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/banks-journal,https://banksjournal.com/,"Banks Journal is a contemporary clothing brand inspired by the coastal lifestyle and a passion for design. Founded by a group of individuals with diverse cultural backgrounds, including Japanese and Australian heritage, the brand brings together unique perspectives to create a unique and modern aesthetic. With offices in three locations - Byron Bay, Tokyo, and Newport Beach, California - Banks Journal offers a range of clothing and accessories for men and women. The brand's focus on coastal living and design reflects its founders' appreciation for the beauty and simplicity of the coast, and their desire to create stylish, high-quality pieces that reflect this lifestyle.","Banks Journal is a contemporary clothing brand inspired by the coastal lifestyle and a passion for design. Founded by a group of individuals with diverse cultural backgrounds, including Japanese and Australian heritage, the brand brings together unique perspectives to create a unique and modern aesthetic. With offices in three locations - Byron Bay, Tokyo, and Newport Beach, California - Banks Journal offers a range of clothing and accessories for men and women. The brand's focus on coastal living and design reflects its founders' appreciation for the beauty and simplicity of the coast, and their desire to create stylish, high-quality pieces that reflect this lifestyle.",Apparel,Apparel,high,0,
bape.com,Bape,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bape,https://bape.com,Bape is a Japan-based lifestyle apparel retailer that sells men's and women's Clothing. Bape strives to introduce Japanese fashion culture to the world. Its luxurious streetwear offers unique designs that set a trend.,Bape is a Japan-based lifestyle apparel retailer that sells men's and women's Clothing. Bape strives to introduce Japanese fashion culture to the world. Its luxurious streetwear offers unique designs that set a trend.,Apparel,Apparel,high,0,
barberpro.com,BARBER PRO,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/barber-pro,https://barberpro.com/,"BARBER PRO, a leading brand in the grooming industry, offers innovative skincare products specifically designed for men. Their natural formulas and commitment to effectiveness and sustainability make them a top choice for men seeking tailored skincare solutions.","BARBER PRO, a leading brand in the grooming industry, offers innovative skincare products specifically designed for men. Their natural formulas and commitment to effectiveness and sustainability make them a top choice for men seeking tailored skincare solutions.",Beauty,Beauty,high,0,
barestockholm.com,Bare,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bare,https://barestockholm.com/,"Bare: The Scandinavian-inspired brand that combines sustainability and style. Their eco-friendly underwear is made from irresistibly soft TENCEL™ Modal, ensuring comfort and durability. Perfect for those who value minimalistic design and responsible production.","Bare: The Scandinavian-inspired brand that combines sustainability and style. Their eco-friendly underwear is made from irresistibly soft TENCEL™ Modal, ensuring comfort and durability. Perfect for those who value minimalistic design and responsible production.",Apparel,Apparel,high,0,
barkbox.com,Barkbox,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/barkbox,https://www.barkbox.com/,"BarkBox is a fun way to give your dog the very best of the very best! We focus on bringing you and your pup only the highest quality of products we can find in the world-- whether it's food, toys, accessories, or health care.","BarkBox is a fun way to give your dog the very best of the very best! We focus on bringing you and your pup only the highest quality of products we can find in the world-- whether it's food, toys, accessories, or health care.",Pets,Pets,high,0,
